td_or_asd,FSR,TDNorm_avg_PE,overall_avg_PE,TDnorm_concept_learning,overall_concept_learning,free_response_TDprof_norm,FSR_scaled,TDNorm_avg_PE_scaled,overall_avg_PE_scaled,personality_inference_mentioned,personality_inference_positive,personality_inference_negative,personality_inference_neutral,sweets_mentioned,sweets_positive,sweets_negative,sweets_neutral,Fruits_and_vegetables_mentioned,Fruits_and_vegetables_positive,Fruits_and_vegetables_negative,Fruits_and_vegetables_neutral,healthy_savory_food_mentioned,healthy_savory_food_positive,healthy_savory_food_negative,healthy_savory_food_neutral,food_mentioned,food_positive,food_negative,food_neutral,cosmetics_mentioned,cosmetics_positive,cosmetics_negative,cosmetics_neutral,fashion_mentioned,fashion_positive,fashion_negative,fashion_neutral,toys_gadgets_and_games_mentioned,toys_gadgets_and_games_positive,toys_gadgets_and_games_negative,toys_gadgets_and_games_neutral,sports_mentioned,sports_positive,sports_negative,sports_neutral,music_mentioned,music_positive,music_negative,music_neutral,arts_and_crafts_mentioned,arts_and_crafts_positive,arts_and_crafts_negative,arts_and_crafts_neutral,word_count,sentence_count,char_count,avg_word_length,avg_sentence_length,shortness_score,lexical_diversity,sentiment_polarity,sentiment_subjectivity,positive_word_count,negative_word_count,positive_word_ratio,negative_word_ratio,flesch_reading_ease,flesch_kincaid_grade
1,31.0,5.08333333333333,5.76666666666667,-0.285173473513063,-0.0784302535114669,They like guitar.,-0.04491100245869471,-0.4327633771438344,-0.6145425991867035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,17.0,3.75,4.0,0.2,1.0,0.0,0.0,1.0,0.0,0.25,0.0,90.99000000000004,1.3133333333333361
1,20.0,5.06666666666667,5.88888888888889,0.527171816440836,0.380484794408396,he does not like cook carrits and cook tomatos he likes bikes and other stuf,-0.6517936179456623,-0.445854143703007,-0.49486762218944486,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,1.0,76.0,4.133333333333334,15.0,0.0625,0.8,-0.125,0.375,2.0,1.0,0.13333333333333333,0.06666666666666667,84.45000000000003,5.206666666666667
1,38.0,5.38333333333333,6.2,-0.0124224233111972,-0.0528604559729728,turkey sandwich,0.34128702557846646,-0.19712957907863823,-0.19024040801460018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,15.0,7.0,2.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.60500000000002,8.790000000000003
1,43.0,5.8,6.33333333333333,-0.0055800931044667,0.105580289300294,He likes bacon,0.6171427598907244,0.13013958490080343,-0.05968588765395509,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,14.0,4.0,3.0,0.25,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,90.99000000000004,1.3133333333333361
1,42.0,8.11666666666667,7.72777777777778,0.0104668643669592,-0.0184613386970243,duncan,0.5619716130282728,1.9497561366264893,1.3056968044511617,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,6.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.62000000000003,8.400000000000002
0,10.0,5.25,6.87777777777778,0.108958843855139,0.524181745994742,he is really well rounded  he likes a lot of healthy food and likes a lot of instruments,-1.2035050865701782,-0.3018557115520563,0.47341173715203,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,1.0,88.0,3.888888888888889,18.0,0.05263157894736842,0.7222222222222222,0.35,0.35,2.0,0.0,0.1111111111111111,0.0,80.46500000000002,6.507777777777779
0,11.0,7.23333333333333,7.60555555555556,0.20481315053044,0.0449592857649173,Quinn likes pizza and he doesn't really like chocolate bars. He doesn't really like skating.,-1.1483339397077266,1.2559455089900722,1.1860218274539032,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,2.0,92.0,4.105263157894737,9.5,0.05,0.6842105263157895,0.2,0.2,3.0,0.0,0.15789473684210525,0.0,75.14250000000001,4.641666666666666
1,54.0,4.66666666666667,5.86111111111111,-0.148640968193364,0.0270111356409771,"They like musical instruments, some of them. They like candy and tasty food. They like outdoor activities. ",1.224025375377692,-0.760032541123269,-0.5220664805979157,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,3.0,107.0,4.285714285714286,7.0,0.045454545454545456,0.7142857142857143,0.0,0.0,3.0,0.0,0.14285714285714285,0.0,66.71862745098042,5.361176470588237
1,27.0,5.16666666666667,5.91666666666667,0.0447957671708054,0.131157118364625,a little more predictable than the other 2,-0.2655955899085011,-0.3673095443479419,-0.4676687637809748,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,42.0,4.375,8.0,0.1111111111111111,1.0,-0.0031250000000000028,0.46875,0.0,0.0,0.0,0.0,61.24000000000001,6.705000000000002
1,58.0,4.1,4.65,-0.0457654984356978,-0.0488567053163216,he isn't a piano or game guy,1.4447099628274984,-1.2051186041353092,-1.707936707207135,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,28.0,2.75,8.0,0.1111111111111111,1.0,-0.4,0.4,0.0,0.0,0.0,0.0,78.87285714285717,3.997142857142858
0,14.0,4.1,5.42777777777778,0.0512777421131689,-0.0335172453793852,She loves strawberrys and pizza. does not like ice skates.,-0.9828204991203718,-1.2051186041353092,-0.946368671770019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,2.0,58.0,4.083333333333333,6.0,0.07692307692307693,0.9166666666666666,0.0,0.0,2.0,1.0,0.16666666666666666,0.08333333333333333,91.78000000000003,1.7000000000000028
1,37.0,4.65,5.39444444444444,0.256551653970353,0.0953468374678243,"I forgot everything
",0.28611587871601485,-0.7731233076824486,-0.979007301860187,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,20.0,5.666666666666667,3.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.59000000000003,9.180000000000003
1,32.0,5.53333333333333,6.25833333333333,-0.500252157909189,-0.229558691675603,He likes bacon and salads and chess. ,0.010260144403756883,-0.07931268004604049,-0.13312280535681986,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,37.0,3.75,8.0,0.1111111111111111,0.875,0.0,0.0,1.0,0.0,0.125,0.0,90.95857142857145,2.3114285714285714
0,10.0,5.61666666666667,6.71666666666667,-0.1667069392984,-0.0878678088874974,Eats gross food.,-1.2035050865701782,-0.013858847250147273,0.3156583583829149,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,16.0,3.5,4.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,119.19000000000003,-2.619999999999999
1,53.0,8.8,9.72222222222222,-0.410947163428619,-0.151182962558214,Likes lots of stuff,1.1688542285152403,2.486477565552767,3.2585748381791864,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,19.0,4.0,4.0,0.2,1.0,0.0,0.0,1.0,0.0,0.25,0.0,118.17500000000001,-2.2299999999999986
1,16.0,6.28333333333333,6.43333333333333,0.148983247659044,0.161019533989719,Dinno,-0.8724782053954686,0.5097718151169502,0.03823000261653069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.62000000000003,8.400000000000002
0,9.0,4.86666666666667,5.77222222222222,0.0935473779353123,0.0290508631942276,Doesn't like desert Doesn't do sports He likes art,-1.2586762334326298,-0.6029433424131381,-0.6091028275050151,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,1.0,50.0,3.8181818181818183,11.0,0.08333333333333333,0.8181818181818182,0.0,0.0,2.0,0.0,0.18181818181818182,0.0,84.90000000000003,3.653333333333336
1,39.0,5.16666666666667,5.52222222222222,-0.094501377900628,-0.0420240435194291,"He decently likes school ,loves a lot of foods, and does not like ways to get around (Skateboards and bikes)",0.396458172440918,-0.3673095443479419,-0.8538925531812304,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.0,1.0,108.0,3.7083333333333335,24.0,0.04,0.9166666666666666,0.16666666666666666,0.6666666666666666,3.0,1.0,0.125,0.041666666666666664,85.01500000000003,6.370000000000001
0,6.0,4.73333333333333,5.70833333333333,-0.0690713971751814,-0.0631461500008044,he loves fruits he like music and Chic-fil-a sandwitches,-1.4241896740199846,-0.7076694748865638,-0.6716602018444934,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1.0,56.0,5.333333333333333,9.0,0.1,0.8888888888888888,0.0,0.0,2.0,0.0,0.2222222222222222,0.0,66.10000000000002,6.2755555555555596
1,50.0,4.28333333333333,5.8,0.195276429556634,-0.179939083688927,Nothing really ,1.0033407879278855,-1.0611201719843584,-0.5819039690965451,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,15.0,6.5,2.0,0.3333333333333333,1.0,0.2,0.2,0.0,0.0,0.0,0.0,35.60500000000002,8.790000000000003
0,21.0,5.21666666666667,5.2,-0.389644542312763,-0.271757731999124,he likes really cool things,-0.5966224710832106,-0.3280372446704086,-1.1693993107194616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,27.0,4.6,5.0,0.16666666666666666,1.0,0.35,0.65,2.0,0.0,0.4,0.0,100.24000000000002,0.5199999999999996
0,5.0,7.05,7.27222222222222,-0.0885646128427298,0.0136235787778595,He likes sports. He likes fruit. he also likes salad.,-1.4793608208824363,1.1119470768391213,0.8596355265522768,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,3.0,53.0,3.3846153846153846,4.333333333333333,0.07142857142857142,0.5384615384615384,0.0,0.0,3.0,0.0,0.23076923076923078,0.0,101.93166666666669,-0.129999999999999
0,8.0,4.56666666666667,5.47222222222222,-0.120407516790305,-0.0402774280896743,"he likes berries, he likes to play guitar, he doesn't really like sports, ",-1.3138473802950814,-0.8385771404783342,-0.9028504983164741,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17.0,1.0,74.0,3.588235294117647,17.0,0.05555555555555555,0.7058823529411765,0.2,0.2,3.0,0.0,0.17647058823529413,0.0,83.0092307692308,4.91076923076923
0,12.0,5.48333333333333,6.23333333333333,0.102970495499114,0.0014593022611925,He eats a lot and does not excercise,-1.093162792845275,-0.11858497972357307,-0.15760177792444174,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,36.0,3.625,8.0,0.1111111111111111,1.0,0.0,0.0,0.0,1.0,0.0,0.125,92.965,2.280000000000001
0,24.0,5.43333333333333,5.92222222222222,-0.031679924603683,-0.108986745948516,Parker likes certain types of unhealthy foods and a little bit of healthy food but doesnt like the outdoors as much as payton.,-0.43110903049585586,-0.15785727940110564,-0.46222899209928636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.0,1.0,126.0,4.333333333333333,24.0,0.04,0.9166666666666666,0.06535714285714286,0.49428571428571433,2.0,1.0,0.08333333333333333,0.041666666666666664,65.78565217391306,9.79739130434783
1,75.0,9.51666666666667,9.18333333333333,-0.115306337663554,0.0199891109326216,"like pizza
",2.3826194594891756,3.049380527597404,2.730916985054899,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,11.0,4.5,2.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.5,0.0,77.90500000000002,2.890000000000004
0,6.0,5.7,7.51666666666667,0.8231757010862,0.0990209237932857,Parker likes food and guitar alot he dosent really like piano though,-1.4241896740199846,0.05159498554573826,1.0989854805468038,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,1.0,68.0,4.75,12.0,0.07692307692307693,1.0,0.2,0.2,2.0,0.0,0.16666666666666666,0.0,67.75500000000001,6.790000000000003
0,14.0,5.9,6.58333333333333,0.115720366884223,-0.109509496093581,He likes candy and music.,-0.9828204991203718,0.2086841842558693,0.18510383802226024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,25.0,3.5,6.0,0.14285714285714285,1.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,83.32000000000004,2.879999999999999
1,23.0,5.35,6.28888888888889,-0.605782724514854,-0.625522235658876,he likes most fruits he does not like scuba diving or ice skating and he likes to play piano,-0.4862801773583075,-0.22331111219699118,-0.10320406110750084,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,1.0,92.0,3.8947368421052633,19.0,0.05,0.8421052631578947,0.5,0.5,3.0,1.0,0.15789473684210525,0.05263157894736842,80.68684210526318,6.725263157894737
1,26.0,3.63333333333333,4.85555555555556,-0.0389405743182164,0.0783976549146621,She likes cake,-0.3207667367709527,-1.5716600677922834,-1.5066651549844654,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,14.0,4.0,3.0,0.25,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,119.19000000000003,-2.619999999999999
0,7.0,4.26666666666667,5.48333333333333,-0.0152561820159412,-0.0109548100566194,"Riley enjoys playing games and instruments. She also likes berries, fruits, and vegetables, but doesn't like playing sports like frisbee.",-1.369018527157533,-1.0742109385435303,-0.8919709549530876,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26.0,2.0,137.0,4.538461538461538,13.0,0.037037037037037035,0.7692307692307693,0.0,0.0,4.0,0.0,0.15384615384615385,0.0,61.32500000000002,7.190000000000001
0,17.0,4.4,5.21111111111111,-0.106174274048848,-0.0896937166528191,Rowan seems like a boy who likes a lot of things that a decent normal boy should like,-0.817307058533017,-0.9694848060701122,-1.158519767356075,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18.0,1.0,85.0,3.7777777777777777,18.0,0.05263157894736842,0.7777777777777778,0.15833333333333333,0.6583333333333332,3.0,0.0,0.16666666666666666,0.0,89.865,5.196666666666669
1,60.0,4.51666666666667,5.82222222222222,-0.434726345805417,-0.0910953536738595,He likes fun,1.5550522565524014,-0.8778494401558669,-0.5601448823697721,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,12.0,3.3333333333333335,3.0,0.25,1.0,0.3,0.2,2.0,0.0,0.6666666666666666,0.0,119.19000000000003,-2.619999999999999
0,7.0,4.75,6.09444444444444,0.0092178736531574,-0.0085021437406392,he is ok. he is a normal kid but there are somethings that i dont like about him.,-1.369018527157533,-0.6945787083273836,-0.29359606996678483,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,1.0,81.0,3.3684210526315788,19.0,0.05,0.8947368421052632,0.325,0.575,1.0,1.0,0.05263157894736842,0.05263157894736842,94.30000000000001,2.342222222222226
0,17.0,5.18333333333333,5.75555555555556,0.24665901873557,0.0695413736465376,He likes most musical instruments. He likes some ice skating too.,-0.817307058533017,-0.35421877778876926,-0.62542214255009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,2.0,65.0,4.230769230769231,6.5,0.07142857142857142,0.7692307692307693,0.25,0.25,2.0,0.0,0.15384615384615385,0.0,78.19795454545455,3.7186363636363637
1,63.0,5.41666666666667,6.42222222222222,0.010926695353582,-0.115926343693994,He likes foods I would not like and odd music boxes,1.7205656971397563,-0.1709480459602783,0.02735045925314425,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,51.0,3.727272727272727,11.0,0.08333333333333333,1.0,-0.16666666666666666,0.25,2.0,1.0,0.18181818181818182,0.09090909090909091,95.68818181818183,2.645454545454548
1,41.0,5.48333333333333,6.09444444444444,0.269587180343724,0.06873704604235,"he no like art, he like pizza",0.5068004661658212,-0.11858497972357307,-0.29359606996678483,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,29.0,2.875,8.0,0.1111111111111111,0.75,0.0,0.0,2.0,1.0,0.25,0.125,103.04428571428575,0.6257142857142846
1,20.0,6.26666666666667,7.02777777777778,0.155348292030973,-0.0249465261771517,He loves music and only likes certain types of food.,-0.6517936179456623,0.49668104855777834,0.6202855725577595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,52.0,3.909090909090909,11.0,0.08333333333333333,1.0,0.10714285714285714,0.7857142857142857,2.0,0.0,0.18181818181818182,0.0,86.70500000000001,3.650000000000002
